"","ST_CASE","OBJECT_ID","FID","LATITUDE","LONGITUD","PERMVIT","PERSONS","MONTH","DAY_WEEK","HOUR","ROUTE","SP_JUR","HARM_EV","RELJCT1","RELJCT2","TYP_INT","WRK_ZONE","REL_ROAD","LGT_COND","WEATHER","FATALS","STATE","A_RU","A_INTER","A_TOD","A_DOW","A_CT","A_MC","A_SPCRA","A_PED","A_ROLL","A_POLPUR","A_POSBAC","A_D15_20","A_D65PLS","A_D21_24","A_HR","A_DIST","A_DROWSY","STATE_NAME","drunkDr"
"23014",410217,41,1200,45.49741667,-122.5825611,1,1,9,1,6,2,0,33,0,1,1,0,3,4,10,1,41,2,2,1,2,1,2,1,2,2,2,1,2,2,1,2,2,2,"Oregon",1
"23015",410218,41,1386,45.14994444,-122.6136722,3,3,9,2,9,3,0,12,0,1,1,0,1,1,10,1,41,1,2,1,1,2,2,2,2,2,2,3,2,2,1,2,2,2,"Oregon",0
"23016",410219,41,3904,42.42823056,-121.5182333,1,1,9,4,16,4,0,1,0,1,1,0,4,1,1,1,41,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,"Oregon",1
"23017",410220,41,3554,42.651825,-122.8155694,4,4,8,5,14,4,0,17,0,1,1,0,4,1,1,1,41,1,2,1,1,1,2,1,2,1,2,3,2,2,1,2,2,2,"Oregon",0
"23018",410221,41,1369,45.17321944,-122.9103944,1,1,7,2,20,4,0,42,0,1,1,0,4,5,1,1,41,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,"Oregon",0
"23019",410222,41,3910,42.4255,-123.0399639,2,2,7,2,13,1,0,24,1,5,1,0,4,1,1,1,41,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,"Oregon",1
"23020",410223,41,1881,44.38301389,-123.2872889,1,1,7,5,23,3,0,42,0,1,1,0,4,2,1,1,41,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,"Oregon",0
"23021",410224,41,1216,45.47626944,-122.5006611,2,2,7,3,15,6,0,12,0,1,1,0,1,1,1,1,41,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,"Oregon",1
"23022",410225,41,1204,45.49403056,-122.8683083,13,13,9,3,19,3,0,12,0,3,2,0,1,1,1,1,41,2,2,2,1,3,2,1,2,1,2,3,1,2,1,2,2,2,"Oregon",0
"23023",410226,41,1568,44.89341667,-124.0170889,2,2,7,6,7,2,0,12,0,1,1,0,1,4,1,1,41,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,"Oregon",0
"23024",410227,41,1910,44.33449444,-121.5925333,1,1,7,6,5,2,0,42,0,1,1,0,4,4,1,1,41,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,"Oregon",0
"23025",410228,41,1081,45.67600278,-118.8401583,2,2,7,6,20,2,0,12,1,2,2,0,1,5,1,1,41,2,2,2,2,2,1,2,2,2,2,3,1,2,2,2,2,2,"Oregon",0
"23026",410229,41,1319,45.29926944,-119.0053556,1,1,7,3,11,2,0,1,0,1,1,0,4,1,1,1,41,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,"Oregon",0
"23027",410230,41,2571,43.40914444,-123.2375667,4,4,8,1,16,4,0,34,0,1,1,0,4,1,10,1,41,1,2,1,2,1,2,1,2,1,2,2,1,2,2,2,2,2,"Oregon",0
"23028",410231,41,2152,43.98781111,-123.3154472,1,1,8,6,99,4,0,34,0,1,1,0,4,2,1,1,41,1,2,3,3,1,1,1,2,2,2,1,2,2,2,2,2,2,"Oregon",1
"23029",410232,41,4581,42.04782222,-122.606475,3,3,8,7,7,1,0,14,0,1,1,0,2,1,1,2,41,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,"Oregon",0
"23030",410233,41,1175,45.52693056,-122.6645528,1,1,8,6,13,6,0,8,0,3,3,0,1,1,1,1,41,2,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,"Oregon",0
"23031",410234,41,2325,43.70707778,-123.0737944,1,1,8,5,99,4,0,42,0,1,1,0,4,9,1,1,41,1,2,3,1,1,2,2,2,2,2,1,2,2,2,2,2,2,"Oregon",1
"23032",410235,41,1858,44.41522222,-119.1526861,2,2,8,1,5,2,0,1,0,1,1,0,4,2,1,1,41,1,2,2,2,1,2,1,2,1,2,3,1,2,2,2,2,2,"Oregon",1
"23033",410236,41,4423,42.14745833,-123.6016944,1,1,7,3,23,3,0,42,0,1,1,0,4,2,1,1,41,1,2,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2,"Oregon",1
"23034",410237,41,2221,43.85028333,-123.0215278,1,1,7,3,8,1,0,33,0,5,1,0,4,1,1,1,41,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,"Oregon",1
"23035",410238,41,1443,45.05073333,-123.5043694,3,3,8,1,7,3,0,42,0,1,1,0,4,1,1,1,41,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,"Oregon",1
"23036",410239,41,2050,44.10921944,-121.3103333,8,8,7,4,22,2,0,12,1,2,2,0,1,2,1,1,41,1,2,2,1,3,2,2,2,2,2,3,1,1,2,2,2,2,"Oregon",0
"23037",410240,41,1713,44.66243611,-124.054925,2,2,7,6,14,2,0,12,0,2,3,0,1,1,1,1,41,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,"Oregon",0
"23038",410241,41,1264,45.39911111,-122.274775,2,2,8,7,20,2,0,8,0,1,1,0,1,2,1,1,41,2,2,2,2,1,2,2,1,2,2,3,2,1,2,2,2,2,"Oregon",0
"23039",410242,41,3820,42.46962778,-122.8152944,1,1,8,6,18,6,0,53,0,8,1,0,4,1,1,1,41,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,"Oregon",1
"23040",410243,41,1176,45.526425,-122.5790806,2,2,8,2,8,3,0,8,0,3,2,0,1,1,1,1,41,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,"Oregon",0
"23041",410244,41,1121,45.60149722,-121.1774556,1,1,8,6,15,1,0,8,0,1,1,0,1,1,1,1,41,2,1,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,"Oregon",0
"23042",410245,41,2059,44.09295833,-123.0730778,2,2,8,4,9,6,0,12,0,2,2,0,1,1,1,1,41,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,"Oregon",0
"23043",410246,41,1245,45.43266944,-122.3420556,2,2,1,6,21,3,0,12,0,2,3,0,1,2,1,1,41,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,"Oregon",0
"23044",410247,41,1793,44.52300833,-121.1806972,2,2,8,4,10,2,0,52,0,1,1,0,4,1,1,1,41,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,"Oregon",0
"23045",410248,41,2109,44.03804722,-116.9623833,2,2,8,5,10,1,0,12,0,1,1,0,1,1,1,1,41,1,1,1,1,2,2,2,2,2,2,3,2,2,1,2,2,2,"Oregon",0
"23046",410249,41,2056,44.09679167,-122.7056028,1,1,8,5,14,3,0,42,0,1,1,0,4,1,1,1,41,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,"Oregon",0
"23047",410250,41,1508,44.96010278,-123.0155778,4,4,4,4,14,6,0,12,0,2,2,0,1,1,10,1,41,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,"Oregon",0
"23048",410251,41,1392,45.14349167,-122.9305694,2,2,6,6,18,4,0,1,0,3,3,0,1,1,1,1,41,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,"Oregon",1
"23049",410252,41,2098,44.04821667,-123.1784222,2,2,7,4,20,3,0,33,0,1,1,0,3,5,1,1,41,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,2,"Oregon",1
"23050",410253,41,2102,44.04583889,-122.9807778,1,1,9,6,16,3,0,8,0,3,3,0,1,1,1,1,41,2,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,"Oregon",0
"23051",410254,41,1123,45.59696111,-123.5060472,8,8,7,6,14,3,0,8,0,1,1,1,1,1,1,1,41,1,2,1,1,3,2,2,1,2,2,3,2,2,2,2,2,2,"Oregon",0
"23052",410255,41,1935,44.30293056,-120.8361278,2,2,7,7,2,3,0,12,0,2,2,0,1,3,1,1,41,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,"Oregon",1
"23053",410256,41,3447,42.72109444,-122.5347667,1,1,7,7,20,3,0,1,0,1,1,0,4,1,1,1,41,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,"Oregon",1
"23054",410257,41,1461,45.01503333,-123.1247944,1,1,9,4,20,4,0,1,0,3,3,0,4,2,10,1,41,1,2,2,1,1,2,2,2,1,2,1,2,1,2,2,2,2,"Oregon",1
"23055",410258,41,1202,45.49679722,-122.6314528,2,2,9,4,16,2,0,31,0,3,2,0,4,1,10,1,41,2,2,1,1,2,2,1,2,2,2,3,2,2,2,2,2,2,"Oregon",0
"23056",410259,41,2360,43.66008611,-123.7853944,3,3,9,1,19,3,0,12,0,1,1,0,1,2,1,1,41,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,"Oregon",0
"23057",410260,41,1066,45.70538889,-123.8528083,4,4,9,3,19,4,0,35,0,1,1,0,4,2,1,1,41,1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,2,2,"Oregon",0
"23058",410261,41,2009,44.18365278,-124.1152833,3,3,9,3,14,2,0,12,0,1,1,0,1,1,1,1,41,1,2,1,1,3,1,2,2,2,2,3,2,2,2,2,2,2,"Oregon",0
"23059",410262,41,2488,43.53169444,-119.3137639,2,2,9,5,20,2,0,1,0,1,1,0,4,2,98,2,41,1,2,2,1,1,2,1,2,1,2,1,2,2,1,2,2,2,"Oregon",1
"23060",410263,41,1954,44.27433611,-117.6441083,1,1,9,5,22,2,0,1,0,1,1,0,4,2,1,1,41,1,2,2,1,1,2,2,2,1,2,3,2,2,2,2,2,2,"Oregon",0
"23061",410264,41,1449,45.0387,-123.4051917,1,1,9,4,21,4,0,1,0,1,1,0,4,2,1,1,41,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,"Oregon",1
"23062",410266,41,3917,42.421675,-123.3011278,2,2,9,7,15,3,0,12,0,1,1,0,1,1,1,1,41,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,"Oregon",1
"23063",410267,41,1184,45.51931667,-122.6358944,1,1,9,1,2,6,0,8,0,3,3,0,1,3,10,1,41,2,2,2,2,1,2,2,1,2,2,3,1,2,2,1,2,2,"Oregon",0
"23064",410268,41,4511,42.088725,-122.6032278,1,1,9,1,13,1,0,25,0,1,1,0,3,1,1,1,41,1,1,1,2,1,1,1,2,2,2,3,2,1,2,2,2,2,"Oregon",0
"23065",410269,41,1420,45.08489167,-123.4135778,2,2,9,4,9,3,0,12,0,2,2,0,1,1,1,1,41,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,"Oregon",0
"23066",410270,41,1170,45.53364167,-122.9312111,2,2,10,5,19,6,0,8,0,3,3,0,1,3,1,1,41,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,"Oregon",0
"23067",410271,41,1302,45.33055278,-122.5756278,1,1,9,6,0,3,0,8,0,1,1,0,1,3,1,1,41,2,2,2,1,1,2,2,1,2,2,3,1,2,2,2,2,2,"Oregon",0
"23068",410272,41,1152,45.55951944,-120.6910722,1,1,10,7,0,2,0,1,0,1,1,0,4,2,98,1,41,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,"Oregon",1
"23069",410273,41,4375,42.18063333,-121.8013583,3,3,10,1,20,2,0,8,0,1,1,0,1,2,1,1,41,1,2,2,2,1,2,2,1,2,2,3,2,2,1,2,2,2,"Oregon",0
"23070",410274,41,3954,42.40206111,-122.9685139,3,3,10,1,16,4,0,12,0,1,1,0,1,1,1,1,41,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,"Oregon",1
"23071",410275,41,1291,45.36230556,-118.0027194,2,2,10,2,6,3,0,12,0,1,1,0,1,4,1,1,41,1,2,1,1,2,2,2,2,1,2,3,1,2,2,2,2,2,"Oregon",0
"23072",410276,41,1183,45.52192778,-122.4771444,1,1,10,2,8,6,0,8,0,3,2,0,1,1,1,1,41,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,"Oregon",0
"23073",410277,41,1086,45.66473889,-118.8120444,7,7,9,5,14,1,0,1,0,1,1,0,3,1,1,1,41,1,1,1,1,1,2,2,2,1,2,3,2,2,2,2,2,2,"Oregon",0
"23074",410278,41,3776,42.49703889,-123.3618833,0,0,9,7,1,4,0,8,0,1,1,0,2,2,98,1,41,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,"Oregon",0
"23075",410279,41,2128,44.01530833,-121.2590083,2,2,10,5,13,4,0,12,0,1,1,0,1,1,1,1,41,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,"Oregon",0
"23076",410280,41,3727,42.52751944,-123.1625722,7,7,10,6,14,4,0,12,0,1,1,0,1,1,98,2,41,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,"Oregon",0
"23077",410281,41,1441,45.0523,-123.4977417,1,1,10,1,22,3,0,30,0,3,4,0,4,2,10,1,41,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,"Oregon",1
"23078",410282,41,1221,45.46695278,-122.7115944,2,2,9,1,0,6,0,12,0,2,3,0,1,3,1,1,41,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,"Oregon",1
"23079",410283,41,4132,42.31691389,-124.4163278,1,1,5,3,10,2,0,34,0,1,1,0,4,1,1,1,41,1,2,1,1,1,2,2,2,2,2,3,2,1,2,2,2,2,"Oregon",0
"23080",410284,41,1268,45.39699167,-122.9628556,1,1,10,3,20,6,0,34,0,1,1,0,4,2,1,1,41,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,"Oregon",0
"23081",410285,41,2138,44.00240278,-123.2697444,1,1,11,1,17,4,0,34,0,1,1,0,4,5,2,1,41,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,"Oregon",1
"23082",410286,41,1133,45.577125,-122.6975,1,1,11,1,1,2,0,8,0,1,1,0,1,3,10,1,41,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,"Oregon",1
"23083",410287,41,1766,44.56038333,-123.1207194,1,1,10,4,2,3,0,31,0,1,1,0,3,3,10,1,41,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,"Oregon",1
"23084",410288,41,3875,42.44195278,-123.4617028,1,1,11,5,13,3,0,42,0,1,1,0,4,1,10,1,41,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,"Oregon",1
"23085",410289,41,4510,42.08883611,-122.6032111,2,2,11,2,16,1,0,1,0,1,1,0,4,5,5,1,41,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,"Oregon",0
"23086",410290,41,4224,42.27177778,-123.5952556,2,2,10,6,21,4,0,1,0,1,1,0,4,2,1,2,41,1,2,2,2,1,2,1,2,1,2,1,2,2,1,2,2,2,"Oregon",1
"23087",410291,41,1009,45.84959722,-119.3043611,1,1,10,6,6,3,0,8,0,1,1,0,1,4,1,1,41,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,"Oregon",0
"23088",410292,41,997,45.88973333,-122.9820861,4,4,10,7,1,4,0,1,0,1,1,0,4,2,10,1,41,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,"Oregon",1
"23089",410293,41,3276,42.87658889,-121.8311972,1,1,10,1,16,2,0,1,0,1,1,0,4,1,1,1,41,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,"Oregon",0
"23090",410294,41,2147,43.99468611,-123.0054222,2,2,10,5,9,1,0,12,0,1,1,0,1,1,1,1,41,1,1,1,1,2,2,1,2,1,2,3,2,1,2,2,2,2,"Oregon",0
"23091",410295,41,3630,42.59975,-121.9277556,3,3,10,1,16,3,0,12,0,2,2,0,1,1,2,1,41,1,2,1,2,2,2,1,2,2,2,3,1,2,2,2,2,2,"Oregon",0
"23092",410296,41,1696,44.6893,-117.8544861,1,1,11,4,10,3,0,1,0,1,1,0,4,1,10,1,41,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,"Oregon",0
"23093",410297,41,2680,43.26706944,-123.3528639,3,3,3,2,16,4,0,12,0,3,2,0,1,1,1,1,41,2,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,"Oregon",0
"23094",410298,41,1596,44.84546944,-123.1746083,3,3,10,6,19,4,0,12,0,2,2,0,1,5,10,1,41,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,"Oregon",1
"23095",410299,41,1426,45.07591667,-122.6837639,1,1,10,1,7,3,0,38,0,1,1,0,5,1,1,1,41,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,"Oregon",1
"23096",410300,41,1004,45.87915,-119.2953194,3,3,10,2,15,2,0,12,0,2,2,0,1,1,1,1,41,1,2,1,1,2,2,2,2,2,2,3,2,2,1,2,2,2,"Oregon",0
"23097",410301,41,2076,44.07504167,-121.302975,1,1,11,1,18,2,0,8,0,1,1,0,1,2,1,1,41,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,"Oregon",0
"23098",410302,41,1345,45.22879444,-123.2836556,1,1,11,5,1,4,0,1,0,1,1,0,1,2,2,1,41,1,2,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,"Oregon",0
"23099",410303,41,1709,44.669675,-122.8043694,1,1,11,7,3,4,0,34,0,1,1,0,4,2,10,1,41,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,"Oregon",1
"23100",410304,41,1662,44.74583889,-117.8357361,1,1,11,7,18,3,0,1,0,1,1,0,4,2,1,1,41,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,"Oregon",1
"23101",410305,41,1442,45.05197222,-123.7777667,1,1,11,2,18,3,0,42,0,1,1,0,4,2,98,1,41,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,"Oregon",0
"23102",410306,41,1220,45.47130833,-122.6397611,2,2,11,3,4,3,0,42,0,1,1,0,4,3,2,1,41,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,"Oregon",1
"23103",410307,41,2257,43.79218056,-121.4451111,3,3,11,3,20,2,0,12,0,1,1,0,1,3,1,3,41,1,2,2,1,2,2,1,2,2,1,3,2,2,2,2,2,2,"Oregon",0
"23104",410308,41,2058,44.093,-123.1626,1,1,11,5,21,3,0,9,0,1,1,0,1,2,1,1,41,2,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,"Oregon",0
"23105",410309,41,1537,44.93267778,-123.1423361,2,2,11,1,2,3,0,1,0,1,1,0,4,3,1,1,41,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,"Oregon",1
"23106",410310,41,1263,45.39993889,-122.8518667,3,3,11,1,18,4,0,12,0,1,1,0,1,2,1,1,41,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,"Oregon",1
"23107",410311,41,1520,44.94850556,-122.8902583,2,2,11,4,10,4,0,12,0,1,1,0,1,1,2,1,41,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,"Oregon",0
"23108",410312,41,2765,43.19112778,-124.0106833,1,1,11,7,99,8,0,42,0,1,1,0,4,9,3,1,41,1,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,"Oregon",1
"23109",410313,41,1972,44.2535,-121.1874056,1,1,11,2,17,6,0,8,0,3,3,0,1,2,10,1,41,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,"Oregon",0
"23110",410314,41,2684,43.26301389,-121.781575,1,1,11,3,15,2,0,34,0,1,1,0,4,1,4,1,41,1,2,1,1,1,2,1,2,1,2,3,2,2,2,2,2,2,"Oregon",0
"23111",410315,41,1582,44.86855556,-123.398325,1,1,5,4,14,4,0,1,0,1,1,0,4,1,1,1,41,1,2,1,1,1,2,2,2,1,2,3,2,1,2,2,2,2,"Oregon",0
"23112",410316,41,1244,45.43343056,-122.5673194,8,8,6,3,19,1,0,12,1,3,2,0,1,1,1,1,41,2,2,2,1,3,2,1,2,2,2,1,1,2,1,2,2,2,"Oregon",1
"23113",410317,41,2700,43.24426111,-123.35285,2,2,6,1,9,6,0,12,0,2,3,0,1,1,1,1,41,1,2,1,2,2,1,2,2,2,2,3,2,2,1,2,2,2,"Oregon",0
"23114",410318,41,1771,44.55566111,-123.0490667,2,2,7,3,21,3,0,12,0,2,2,0,1,3,1,1,41,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,"Oregon",0
"23115",410319,41,1505,44.96225278,-123.0249389,1,1,8,5,21,6,0,8,0,3,2,0,1,3,1,1,41,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,"Oregon",0
"23116",410320,41,1262,45.40281667,-122.7537889,2,2,8,6,13,6,0,12,0,8,1,0,1,1,1,1,41,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,"Oregon",1
"23117",410321,41,1338,45.24284722,-123.5953,2,2,8,7,20,4,0,1,0,1,1,0,5,2,1,1,41,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,"Oregon",1
"23118",410322,41,1250,45.42551667,-122.6338917,1,1,8,1,21,3,0,8,0,1,1,0,1,2,1,1,41,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,"Oregon",0
"23119",410323,41,2180,43.91434444,-122.8101556,1,1,8,2,7,4,0,1,0,1,1,0,4,1,98,1,41,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,"Oregon",0
"23120",410324,41,1877,44.39471944,-122.1060194,13,13,9,5,13,2,0,12,0,1,1,0,1,1,1,1,41,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,"Oregon",0
"23121",410325,41,1301,45.33070833,-123.0592083,1,1,9,3,19,4,0,9,0,1,1,0,1,5,1,2,41,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,"Oregon",0
"23122",410326,41,1194,45.50356667,-122.5787056,1,1,9,7,0,3,0,15,0,1,1,0,1,3,1,1,41,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,"Oregon",0
"23123",410327,41,2162,43.96764722,-124.1081472,2,2,10,5,21,2,0,1,0,2,3,0,1,2,1,1,41,2,2,2,1,1,1,2,2,1,2,1,2,1,2,2,2,2,"Oregon",1
"23124",410328,41,2052,44.10345,-123.1467306,1,1,10,2,11,6,0,8,0,3,3,0,1,1,1,1,41,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,"Oregon",0
"23125",410329,41,2356,43.66194722,-124.1876611,5,5,11,7,14,2,0,12,0,1,1,0,1,1,2,1,41,1,2,1,2,3,2,2,2,2,2,3,2,2,2,2,2,2,"Oregon",0
"23126",410330,41,1401,45.12212222,-122.8573583,5,5,11,1,2,3,0,12,0,1,1,0,1,3,2,1,41,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,"Oregon",1
"23127",410331,41,1763,44.564,-123.2242389,1,1,11,1,0,3,0,8,0,1,1,0,1,2,98,1,41,1,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,"Oregon",0
"23128",410332,41,1987,44.22686667,-123.2499917,2,2,11,4,1,4,0,30,0,1,1,0,4,2,1,1,41,1,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,"Oregon",1
"23129",410333,41,1047,45.75349167,-119.1501861,14,14,11,3,18,1,0,12,0,1,1,0,1,2,7,1,41,1,1,2,1,3,2,1,2,2,2,3,1,1,2,2,2,2,"Oregon",0
"23130",410334,41,4402,42.15831944,-123.5654722,3,3,11,4,15,3,0,12,0,2,3,0,1,1,1,1,41,1,2,1,1,3,2,1,2,1,2,1,2,2,2,2,2,2,"Oregon",1
"23131",410335,41,1189,45.50925278,-123.0173972,1,1,11,4,14,4,0,42,0,3,3,0,4,1,1,1,41,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,"Oregon",0
"23132",410336,41,1279,45.38523611,-122.4535889,1,1,11,4,17,3,0,8,0,1,1,0,1,2,1,1,41,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,"Oregon",0
"23133",410337,41,2840,43.13765833,-117.0455917,3,3,11,5,7,2,0,1,0,1,1,0,4,2,1,1,41,1,2,1,1,1,2,1,2,1,2,3,2,1,2,2,2,2,"Oregon",0
"23134",410338,41,1007,45.85869722,-123.5538056,4,4,11,1,17,2,0,12,0,1,1,0,1,5,1,1,41,1,2,1,2,3,2,2,2,2,2,1,1,2,1,2,2,2,"Oregon",1
"23135",410339,41,1492,44.97918611,-122.9568056,2,2,11,4,23,4,0,12,0,1,1,0,1,2,10,1,41,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,"Oregon",1
"23136",410340,41,1399,45.12440278,-122.6228861,1,1,11,5,23,3,0,1,0,1,1,0,1,2,1,1,41,1,2,2,1,1,2,2,2,1,2,1,2,1,2,2,2,2,"Oregon",1
"23137",410341,41,1773,44.55508056,-123.0087333,9,9,12,5,16,3,0,12,0,2,3,0,1,1,1,1,41,1,2,1,1,3,2,2,2,2,2,3,2,2,1,2,2,2,"Oregon",0
"23138",410342,41,1159,45.54867778,-118.7871639,2,2,12,5,12,2,0,12,0,2,3,0,1,1,10,1,41,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,"Oregon",0
"23139",410343,41,1026,45.81268611,-119.933625,1,1,12,6,6,1,0,17,0,1,1,0,4,2,10,1,41,1,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,"Oregon",0
"23140",410344,41,1185,45.51915,-122.4990444,3,3,12,6,6,6,0,12,0,2,2,0,1,3,2,1,41,2,2,1,1,3,2,1,2,2,2,2,1,1,2,2,2,2,"Oregon",0
"23141",410345,41,1008,45.85260278,-119.2515222,3,3,12,7,16,3,0,12,0,8,1,0,1,2,10,1,41,1,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,"Oregon",0
"23142",410346,41,2297,43.73795,-122.4544444,1,1,12,7,9,3,0,42,0,1,1,0,4,1,1,1,41,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,"Oregon",0
"23143",410347,41,1178,45.52635278,-122.5687583,1,1,12,2,14,6,0,30,0,3,3,0,4,1,10,1,41,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,"Oregon",0
"23144",410348,41,1464,45.01418889,-123.2080806,3,3,12,5,17,3,0,12,0,1,1,0,1,2,10,2,41,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,"Oregon",1
"23145",410349,41,2213,43.86188889,-121.4086944,5,5,12,6,20,2,0,12,0,1,1,0,1,2,4,1,41,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,"Oregon",0
"23146",410350,41,931,46.16211667,-123.8386333,2,2,12,6,18,2,0,8,0,1,1,0,1,2,1,1,41,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,"Oregon",0
"23147",410351,41,1486,44.98518056,-123.3318556,2,2,12,5,16,3,0,12,0,1,1,0,1,5,10,1,41,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,"Oregon",0
"23148",410352,41,1132,45.57714444,-122.7614083,1,1,12,1,8,2,0,1,0,1,1,0,4,1,2,1,41,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,"Oregon",0
"23149",410353,41,1138,45.57080278,-122.6220806,2,2,12,7,20,2,0,9,0,3,3,0,1,3,2,1,41,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,"Oregon",0
